"id","interviewdate","comscore_raw","comscore","pop_groups","Quintile","type","lat","lon","living_conditions_score","living_conditions_category"
1709,"2023-08-23",0.0501696980541953,52.0138899637443,"refugee","Richest","fds",9.9760713,33.5775629,2,"Good"
1710,"2023-05-04",-0.0242509599697284,6.86663025535313,"host community member","Poorest","fds",9.9618629,33.7778627,1,"Poor"
1711,"2023-09-04",0.0058067353714914,25.101118015049,"refugee","Fourth","fds",4.9482765,27.7259395,2,"Good"
1712,"2023-10-03",0.0223294823470678,35.1246352562239,"refugee","Richest","fds",10.1096026,33.5913933,1,"Poor"
1713,"2023-05-17",-0.0355699003730013,0,"host community member","Poorest","fds",10.0809889,30.0699739,2,"Good"
1714,"2023-06-30",-0.0183258553784794,10.4610923695487,"refugee","Second","fds",9.9116063,30.3690136,3,"Good"
1716,"2023-07-26",-0.02879078599954,4.11254677583147,"refugee","Poorest","fds",10.0088365,33.7682712,2,"Good"
1717,"2023-05-06",-0.0205680556217716,9.10086257059171,"host community member","Second","fds",10.0884396,33.8172712,2,"Good"
1718,"2023-05-01",0.0032442996690648,23.5466175145788,"host community member","Fourth","fds",9.9304907,33.988379,0,"Poor"
1719,"2023-05-13",-0.0242509599697284,6.86663025535313,"host community member","Poorest","fds",9.8018508,33.5625572,1,"Poor"
1720,"2023-05-22",0.0379000239326517,44.5704975131617,"host community member","Richest","fds",9.9681663,33.7347672,4,"Good"
1721,"2023-05-31",-0.0198686675245893,9.5251460544907,"host community member","Second","fds",10.0487544,29.9263952,1,"Poor"
1722,"2023-05-13",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",9.9544613,30.1242609,2,"Good"
1723,"2023-06-20",-0.0167967003715929,11.3887535870577,"host community member","Second","fds",9.9625886,33.7258459,3,"Good"
1724,"2023-05-24",0.0320120156863713,40.9985398804502,"refugee","Richest","fds",4.5728204,28.4291844,1,"Poor"
1725,"2023-07-15",-0.00673251599133869,17.4941866487004,"refugee","Middle","fds",9.9723488,33.5805241,1,"Poor"
1726,"2023-08-29",-0.00285204647458247,19.8482717873613,"refugee","Middle","fds",9.9135506,30.3519528,3,"Good"
1727,"2023-08-14",0.00463985013191303,24.3932275937604,"refugee","Fourth","fds",5.0937687,27.4775069,0,"Poor"
1728,"2023-08-19",0.00463985013191303,24.3932275937604,"refugee","Fourth","fds",5.0205589,27.4471293,0,"Poor"
1729,"2023-05-30",0.0214338990329337,34.5813300295929,"refugee","Richest","fds",9.962182,30.2729977,2,"Good"
1730,"2023-06-24",-0.0355699003730013,0,"host community member","Poorest","fds",9.9073607,29.9815335,2,"Good"
1731,"2023-04-26",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",9.9852072,33.8846892,2,"Good"
1732,"2023-05-18",-0.011557486244599,14.5671205504783,"host community member","Middle","fds",10.0257733,30.0578821,1,"Poor"
1733,"2023-06-24",-0.0136975784464459,13.2688345502978,"refugee","Second","fds",4.7558048,28.6994002,2,"Good"
1734,"2023-05-26",-0.0251078816515832,6.34677909107006,"refugee","Poorest","fds",9.9640256,30.2839776,3,"Good"
1735,"2023-08-11",0.000392564967810052,21.8166139027377,"refugee","Fourth","fds",9.991312,33.7409211,2,"Good"
1736,"2023-05-24",0.0323268006113913,41.1895040178218,"host community member","Richest","fds",10.139672,33.2207491,2,"Good"
1737,"2023-04-24",0.0600550592108914,58.0108399948651,"refugee","Richest","fds",4.7567096,31.4427614,1,"Poor"
1738,"2023-08-28",-0.00901288841741997,16.1107997117151,"refugee","Middle","fds",5.0660815,27.4624598,3,"Good"
1739,"2023-06-09",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",9.9444904,29.9484968,2,"Good"
1740,"2023-06-13",-0.0150281334355717,12.4616539468819,"host community member","Second","fds",9.9621945,30.2682233,1,"Poor"
1741,"2023-06-15",-0.0300636148790315,3.34038569162993,"host community member","Poorest","fds",9.9206125,29.9795667,2,"Good"
1742,"2023-06-30",0.00247223768634516,23.078246449738,"refugee","Fourth","fds",4.757728,28.7012808,2,"Good"
1743,"2023-05-22",0.0351074255807125,42.8763689418221,"refugee","Richest","fds",9.9626075,30.294048,3,"Good"
1745,"2023-05-08",-0.0106912672789143,15.0926119079389,"refugee","Middle","fds",9.9863421,33.7669631,3,"Good"
1746,"2023-08-09",-0.0152296453529749,12.3394068301416,"refugee","Second","fds",9.9113709,30.3554682,2,"Good"
1747,"2023-05-29",0.0188825486484142,33.0335544323928,"refugee","Richest","fds",9.9802882,33.5830778,3,"Good"
1748,"2023-05-26",-0.011557486244599,14.5671205504783,"host community member","Middle","fds",10.044865,29.9531299,1,"Poor"
1749,"2023-07-27",0.019990725242543,33.7058292795436,"refugee","Richest","fds",10.0082343,33.7674276,3,"Good"
1750,"2023-07-05",0.0218903077716968,34.8582101917583,"refugee","Richest","fds",9.9890106,33.6018809,2,"Good"
1751,"2023-07-20",-0.0191686342593968,9.94982092928151,"refugee","Second","fds",9.9682008,33.5729017,3,"Good"
1752,"2023-06-07",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",9.9605898,29.9514966,2,"Good"
1753,"2023-05-15",-0.0126957927653768,13.8765673964765,"refugee","Second","fds",9.9875846,33.7464281,2,"Good"
1754,"2023-05-06",-0.0235758147450542,7.27620681122622,"host community member","Poorest","fds",10.0884336,33.8174954,3,"Good"
1755,"2023-04-26",0.0401185264537884,45.9163510993163,"refugee","Richest","fds",7.1825104,34.0918967,2,"Good"
1756,"2023-06-20",-0.011557486244599,14.5671205504783,"host community member","Middle","fds",9.8534021,30.2745047,1,"Poor"
1757,"2023-06-16",-0.0165391518692363,11.5449952736021,"host community member","Second","fds",9.9188657,29.9827195,3,"Good"
1758,"2023-06-14",0.00015437541363709,21.6721163136595,"refugee","Middle","fds",10.1058501,33.590517,4,"Good"
1759,"2023-08-01",0.00325373243968757,23.5523399007601,"host community member","Fourth","fds",10.0429738,33.4818984,0,"Poor"
1761,"2023-05-31",-0.0288792369017619,4.05888807460407,"host community member","Poorest","fds",10.04421,29.9272818,2,"Good"
1762,"2023-06-03",0.0270125814837039,37.9656353034673,"refugee","Richest","fds",4.5675461,28.3976316,3,"Good"
1763,"2023-08-25",0.0538599180059453,54.252560286831,"refugee","Richest","fds",9.9814017,33.5719851,4,"Good"
1764,"2023-06-07",0.0116395015174022,28.6395630516824,"refugee","Fourth","fds",10.1053797,33.5952943,3,"Good"
1765,"2023-06-14",-0.013089553151128,13.6376928303222,"host community member","Second","fds",9.9181601,29.9776341,1,"Poor"
1766,"2023-08-11",-0.0325621412497187,1.82465575936548,"host community member","Poorest","fds",9.9324418,30.2939613,1,"Poor"
1767,"2023-05-11",-0.00547381598626249,18.2577764574046,"refugee","Middle","fds",4.7537068,28.7021438,1,"Poor"
1768,"2023-08-30",-0.0116580064395122,14.5061400181075,"host community member","Middle","fds",9.9869959,33.898981,1,"Poor"
1769,"2023-08-16",-0.0219025573595012,8.29128767385792,"refugee","Second","fds",9.9105132,30.3509507,3,"Good"
1770,"2023-08-22",0.00015437541363709,21.6721163136595,"refugee","Middle","fds",9.9641251,33.5698191,4,"Good"
1771,"2023-05-30",-0.0355699003730013,0,"host community member","Poorest","fds",9.9455416,33.5091988,2,"Good"
1772,"2023-05-12",-0.0229781310902369,7.63879133955467,"host community member","Poorest","fds",9.9805469,30.1198206,1,"Poor"
1773,"2023-05-26",-0.0237436899702272,7.1743653791462,"refugee","Poorest","fds",9.9603464,30.2809664,3,"Good"
1774,"2023-06-06",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9777334,33.5859108,1,"Poor"
1775,"2023-05-01",-0.0204796047195497,9.15452127181912,"refugee","Second","fds",4.7619358,31.4436544,2,"Good"
1776,"2023-06-07",-0.0306141671455529,3.00639339944013,"refugee","Poorest","fds",10.1130338,30.0670447,3,"Good"
1777,"2023-06-23",0.0383006731889671,44.8135512096372,"refugee","Richest","fds",9.9766218,30.2793028,2,"Good"
1778,"2023-07-25",0.0697224807400308,63.8755770460511,"host community member","Richest","fds",9.9614255,33.7343047,2,"Good"
1780,"2023-06-10",-0.0179992149220845,10.6592486598544,"refugee","Second","fds",10.1097933,33.5927989,1,"Poor"
1781,"2023-08-17",0.0846171272685803,72.9114078616418,"host community member","Richest","fds",9.9151224,29.9800949,2,"Good"
1782,"2023-07-22",-0.0312893123702272,2.59681684356703,"refugee","Poorest","fds",9.9010904,30.3476226,1,"Poor"
1783,"2023-06-13",-0.0161608751361142,11.774476688647,"refugee","Second","fds",10.1021026,33.5924374,2,"Good"
1784,"2023-09-29",0.00843307438326011,26.6943854302401,"refugee","Fourth","fds",5.4075516,27.2706336,1,"Poor"
1785,"2023-07-03",0.0168221011492181,31.7835848563134,"refugee","Fourth","fds",9.9675051,33.5715624,3,"Good"
1786,"2023-08-18",0.00316213453691967,23.496772073025,"refugee","Fourth","fds",10.106418,33.5926723,3,"Good"
1787,"2023-10-03",0.00463985013191303,24.3932275937604,"refugee","Fourth","fds",5.4003678,27.2569203,0,"Poor"
1788,"2023-06-23",0.0057005330045564,25.0366903955012,"refugee","Fourth","fds",4.7488666,28.6969181,1,"Poor"
1789,"2023-07-08",0.00316213453691967,23.496772073025,"refugee","Fourth","fds",9.9657192,33.5747132,3,"Good"
1790,"2023-08-24",0.0626961411933642,59.6130512267991,"refugee","Richest","fds",5.090127,27.5531472,1,"Poor"
1791,"2023-08-30",-0.0152296453529749,12.3394068301416,"refugee","Second","fds",9.9125051,30.351893,2,"Good"
1792,"2023-10-03",0.00867161449106918,26.8390956825287,"refugee","Fourth","fds",5.4008392,27.2571132,1,"Poor"
1793,"2023-06-06",-0.01548572991144,12.1840532445201,"refugee","Second","fds",10.1140138,30.0816703,4,"Good"
1794,"2023-06-08",0.0285144362189881,38.8767348231243,"refugee","Richest","fds",9.980079,33.5732919,3,"Good"
1795,"2023-04-17",-0.00746274865441813,17.0511913223624,"refugee","Middle","fds",9.9575917,30.2833847,2,"Good"
1796,"2023-06-21",0.0239037340391524,36.0796543581253,"refugee","Richest","fds",10.1112684,33.5912545,2,"Good"
1797,"2023-06-19",-0.00358001963923457,19.4066471847581,"host community member","Middle","fds",9.8679311,30.2476737,0,"Poor"
1798,"2023-09-02",-0.00645806317256838,17.6606833314191,"refugee","Middle","fds",9.9145263,30.3471632,2,"Good"
1799,"2023-05-10",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9928875,33.7420834,1,"Poor"
1800,"2023-05-27",0.00283979688677809,23.3012260782549,"refugee","Fourth","fds",9.9841545,33.7429687,2,"Good"
1801,"2023-06-01",0.0381382134868246,44.71499510224,"host community member","Richest","fds",9.9599421,33.7113965,2,"Good"
1802,"2023-05-27",0.0115379112696123,28.577933372201,"host community member","Fourth","fds",9.9568592,33.705526,2,"Good"
1803,"2023-06-03",-0.0152296453529749,12.3394068301416,"refugee","Second","fds",10.0978808,33.587036,2,"Good"
1804,"2023-06-01",0.00316213453691967,23.496772073025,"refugee","Fourth","fds",10.0942221,33.5883637,3,"Good"
1805,"2023-05-23",0.0111556105698283,28.3460108195369,"refugee","Fourth","fds",9.9608931,30.2884601,2,"Good"
1806,"2023-04-28",0.0565887214796383,55.9079877231266,"refugee","Richest","fds",4.7582716,31.4418972,3,"Good"
1807,"2023-05-13",0.0075795477153112,26.1765938496613,"refugee","Fourth","fds",9.9645931,30.2760039,3,"Good"
1808,"2023-07-12",-0.0035348147043965,19.4340707387474,"host community member","Middle","fds",10.2726093,29.9869811,0,"Poor"
1809,"2023-05-12",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.991526,33.7353083,1,"Poor"
1810,"2023-04-28",-0.00654257382767908,17.6094149793819,"host community member","Middle","fds",9.9748135,33.8259297,1,"Poor"
1811,"2023-08-25",-0.0220087597264362,8.22686005431014,"refugee","Second","fds",9.9138402,30.3576947,2,"Good"
1812,"2023-07-15",-0.0143163105741277,12.8934809750929,"refugee","Second","fds",9.9862402,33.5799392,2,"Good"
1813,"2023-05-04",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9897352,33.7599464,1,"Poor"
1814,"2023-05-20",-0.0259858902135194,5.81413558018919,"host community member","Poorest","fds",10.1181786,33.456529,2,"Good"
1815,"2023-08-30",0.00141982789192692,22.4398025072915,"refugee","Fourth","fds",9.9925206,33.7662125,3,"Good"
1816,"2023-08-18",0.0321363440941997,41.0739636547946,"refugee","Richest","fds",9.9096537,30.3453897,3,"Good"
1817,"2023-06-01",-0.0137889412483103,13.2134093464232,"host community member","Second","fds",9.9616182,33.7114077,2,"Good"
1818,"2023-09-04",-0.0180695292510844,10.6165925028562,"host community member","Second","fds",10.0547002,33.7347117,3,"Good"
1819,"2023-09-01",-0.0143163105741277,12.8934809750929,"refugee","Second","fds",9.9141358,30.3488159,2,"Good"
1820,"2023-06-07",-0.0161608751361142,11.774476688647,"refugee","Second","fds",10.102007,33.592027,2,"Good"
1821,"2023-10-02",0.0058067353714914,25.101118015049,"refugee","Fourth","fds",5.3820554,27.2578949,2,"Good"
1822,"2023-05-22",-0.0235758147450542,7.27620681122622,"host community member","Poorest","fds",10.0810729,30.1240649,3,"Good"
1823,"2023-05-29",-0.00691846407298459,17.3813813261293,"refugee","Middle","fds",10.0962234,33.5837082,2,"Good"
1824,"2023-08-17",0.00185262802065833,22.7023605164855,"refugee","Fourth","fds",5.074041,27.4751992,4,"Good"
1825,"2023-06-26",0.0160935923325635,31.3416353006567,"refugee","Fourth","fds",9.9702293,30.2883448,2,"Good"
1826,"2023-05-04",-0.0035348147043965,19.4340707387474,"host community member","Middle","fds",9.9570713,33.7678872,0,"Poor"
1827,"2023-07-29",-0.0191686342593968,9.94982092928151,"refugee","Second","fds",9.991906,33.7593692,3,"Good"
1828,"2023-05-04",-0.0242509599697284,6.86663025535313,"host community member","Poorest","fds",9.650145,30.352802,1,"Poor"
1829,"2023-09-02",-0.00520044908480967,18.4236143688566,"host community member","Middle","fds",9.9602547,33.7198895,1,"Poor"
1830,"2023-06-21",-0.0161608751361142,11.774476688647,"refugee","Second","fds",10.1074247,33.5815467,2,"Good"
1831,"2023-05-06",-0.00992307619572116,15.5586346932715,"host community member","Middle","fds",9.911026,30.2539131,0,"Poor"
1832,"2023-04-19",0.0310052689662561,40.3877974220994,"refugee","Richest","fds",9.9830228,30.2894462,2,"Good"
1833,"2023-08-01",-0.00840195122245957,16.4814244943867,"host community member","Middle","fds",9.9300143,30.2902763,2,"Good"
1834,"2023-08-11",-0.0182374044762575,10.5147510707761,"refugee","Second","fds",9.9880393,33.7587488,3,"Good"
1835,"2023-07-08",-0.00791861631218027,16.7746394067501,"refugee","Middle","fds",9.9633866,33.5753086,2,"Good"
1836,"2023-12-13",0.0544363763485807,54.6022684887883,"refugee","Richest","fds",4.7626866,31.4424971,4,"Good"
1837,"2023-07-22",-0.00400060380767484,19.151499982543,"refugee","Middle","fds",9.9011506,30.3484195,3,"Good"
1838,"2023-05-15",-0.0235758147450542,7.27620681122622,"host community member","Poorest","fds",9.8342676,33.5875795,3,"Good"
1839,"2023-08-01",-0.02879078599954,4.11254677583147,"refugee","Poorest","fds",9.9887718,33.758608,2,"Good"
1840,"2023-05-23",0.0353782270956389,43.0406505626575,"refugee","Richest","fds",9.9837692,33.7447564,2,"Good"
1841,"2023-09-28",0.0223294823470678,35.1246352562239,"refugee","Richest","fds",9.9866767,33.5998863,1,"Poor"
1842,"2023-08-16",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",9.906657,29.9765481,2,"Good"
1843,"2023-04-28",0.0183753581028303,32.7258675092839,"refugee","Richest","fds",9.9747473,30.280478,2,"Good"
1844,"2023-05-08",0.0138302994189554,29.9686096424586,"refugee","Fourth","fds",4.7535128,28.6995077,2,"Good"
1845,"2023-09-04",-0.0128195698845096,13.8014780611787,"refugee","Second","fds",9.9122253,30.3453755,3,"Good"
1846,"2023-05-23",-0.00992622319626717,15.5567255667638,"refugee","Middle","fds",4.7553135,28.6997026,3,"Good"
1847,"2023-06-02",0.0155503679736065,31.0120884803924,"host community member","Fourth","fds",9.9608783,33.7183584,1,"Poor"
1848,"2023-08-15",-0.0191686342593968,9.94982092928151,"refugee","Second","fds",10.0972102,33.5851702,3,"Good"
1849,"2023-07-03",0.0273599156288968,38.1763454110502,"refugee","Richest","fds",9.9685791,33.5704354,3,"Good"
1850,"2023-10-02",-0.00522021146596334,18.4116255289552,"refugee","Middle","fds",5.3968657,27.2537585,2,"Good"
1851,"2023-06-17",0.0158033101754946,31.1655357567681,"refugee","Fourth","fds",9.9090377,30.3708032,2,"Good"
1852,"2023-06-10",0.0515403831621919,52.8454154862578,"host community member","Richest","fds",9.9643743,33.729786,4,"Good"
1853,"2023-06-16",0.000313918546795359,21.7689030857554,"host community member","Fourth","fds",10.1094399,33.1105372,1,"Poor"
1854,"2023-09-12",-0.0133668931359785,13.4694446495611,"refugee","Second","fds",5.074185,27.4773711,1,"Poor"
1855,"2023-10-10",-0.0179992149220845,10.6592486598544,"refugee","Second","fds",5.3920569,27.2960387,1,"Poor"
1856,"2023-06-07",0.00147148408769103,22.4711397159059,"refugee","Fourth","fds",10.1017958,33.5925385,1,"Poor"
1857,"2023-05-10",0.000236540545782217,21.7219617552133,"host community member","Fourth","fds",10.0045682,30.123316,1,"Poor"
1859,"2023-06-13",0.0204363304475046,33.9761554826436,"host community member","Richest","fds",9.9511882,30.2726933,2,"Good"
1860,"2023-06-26",-0.0251078816515832,6.34677909107006,"refugee","Poorest","fds",9.9641743,30.2730706,3,"Good"
1861,"2023-10-14",0.00568361774894028,25.0264287630646,"refugee","Fourth","fds",3.6913637,30.775796,1,"Poor"
1862,"2023-06-22",0.0122113989693824,28.9865043913144,"refugee","Fourth","fds",10.1104726,33.5915609,2,"Good"
1863,"2023-04-18",-0.00739124698636284,17.0945677780803,"refugee","Middle","fds",7.1720295,34.0998083,2,"Good"
1864,"2023-05-20",-0.0133668931359785,13.4694446495611,"host community member","Second","fds",10.0516893,30.035863,1,"Poor"
1865,"2023-06-08",0.0545481422854744,54.6700712456233,"host community member","Richest","fds",9.9627534,33.7261186,3,"Good"
1866,"2023-07-12",0.0297864066967074,39.6483751582653,"host community member","Richest","fds",10.2734729,29.9846554,0,"Poor"
1867,"2023-05-12",0.0075795477153112,26.1765938496613,"refugee","Fourth","fds",9.9632412,30.2776112,3,"Good"
1868,"2023-05-03",0.0299671193857834,39.758004432219,"refugee","Richest","fds",9.9693204,30.2838149,3,"Good"
1869,"2023-06-06",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",10.0982825,33.5892554,1,"Poor"
1870,"2023-06-12",-0.0161608751361142,11.774476688647,"refugee","Second","fds",10.1024979,33.5891971,2,"Good"
1872,"2023-06-03",0.0847150234276759,72.9707965238292,"refugee","Richest","fds",4.5614186,28.4042745,1,"Poor"
1873,"2023-06-23",-0.0355699003730013,0,"host community member","Poorest","fds",9.9096061,29.9819132,2,"Good"
1874,"2023-04-20",0.0727999229305252,65.7425060077265,"host community member","Richest","fds",9.9384636,30.2835337,1,"Poor"
1876,"2023-05-24",-0.00968803364209422,15.701223155842,"refugee","Middle","fds",9.9854483,33.7442907,1,"Poor"
1877,"2023-05-25",0.00480997814620158,24.496435679374,"refugee","Fourth","fds",9.9623538,30.2846884,2,"Good"
1878,"2023-04-26",0.00894699895805475,27.0061575492305,"refugee","Fourth","fds",9.9658384,30.2902039,3,"Good"
1879,"2023-08-17",-0.0167967003715929,11.3887535870577,"host community member","Second","fds",9.9647037,33.7315865,3,"Good"
1880,"2023-05-26",0.00781773726948416,26.3210914387395,"refugee","Fourth","fds",9.9584118,30.2810191,1,"Poor"
1881,"2023-07-21",-0.0355699003730013,0,"host community member","Poorest","fds",9.9481053,33.8206228,2,"Good"
1882,"2023-07-20",-0.00654257382767908,17.6094149793819,"host community member","Middle","fds",9.8867786,30.2714205,1,"Poor"
1883,"2023-05-24",0.0181743678230587,32.6039368437852,"refugee","Richest","fds",4.5752567,28.3848233,2,"Good"
1884,"2023-06-09",0.0868244284133644,74.250466137721,"host community member","Richest","fds",9.9588624,33.7238248,2,"Good"
1885,"2023-08-02",-0.02879078599954,4.11254677583147,"refugee","Poorest","fds",10.0073708,33.7704834,2,"Good"
1887,"2023-07-11",0.123341947610618,96.4038032202092,"refugee","Richest","fds",9.9804839,33.5704497,3,"Good"
1888,"2023-05-02",-0.0204796047195497,9.15452127181912,"refugee","Second","fds",4.758716,31.4413011,2,"Good"
1889,"2023-05-20",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9864798,33.7378514,1,"Poor"
1890,"2023-09-02",-0.0103591340126959,15.2941004089266,"refugee","Middle","fds",5.0208899,27.4480166,0,"Poor"
1891,"2023-08-15",-0.0229781310902369,7.63879133955467,"host community member","Poorest","fds",9.96323,33.711625,1,"Poor"
1892,"2023-07-20",-0.0116580064395122,14.5061400181075,"host community member","Middle","fds",9.9520297,33.797393,1,"Poor"
1893,"2023-09-08",0.00358945912893853,23.7560083502621,"host community member","Fourth","fds",9.9727707,33.7463592,2,"Good"
1894,"2023-07-19",0.00316213453691967,23.496772073025,"refugee","Fourth","fds",9.991233,33.5886563,3,"Good"
1895,"2023-04-18",0.0178398442233071,32.4009982480029,"host community member","Fourth","fds",9.9753016,33.7369256,1,"Poor"
1896,"2023-08-24",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9637027,33.5628473,1,"Poor"
1897,"2023-05-24",0.0532633716645324,53.8906657091829,"refugee","Richest","fds",9.9851268,33.5834519,1,"Poor"
1898,"2023-08-01",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9885549,33.7575653,1,"Poor"
1899,"2023-06-09",0.00480997814620158,24.496435679374,"refugee","Fourth","fds",10.1092485,30.0826442,2,"Good"
1900,"2023-07-20",-0.0129308353190037,13.733978933906,"host community member","Second","fds",9.9484517,33.8229675,1,"Poor"
1901,"2023-08-12",0.000592094399315377,21.9376583452733,"refugee","Fourth","fds",9.9105233,30.3535875,2,"Good"
1902,"2023-08-17",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",9.9071548,29.9806319,2,"Good"
1903,"2023-07-05",-0.0152663229897447,12.3171563578036,"refugee","Second","fds",9.9106586,30.3640268,3,"Good"
1905,"2023-07-24",-0.0355699003730013,0,"host community member","Poorest","fds",10.0076328,29.9529489,2,"Good"
1906,"2023-08-15",-0.00976003749577495,15.6575420494336,"refugee","Middle","fds",9.9915774,33.7451819,3,"Good"
1907,"2023-07-05",0.03246404066882,41.2727606387608,"refugee","Richest","fds",9.9921882,33.6116251,2,"Good"
1908,"2023-05-05",-0.00400060380767484,19.151499982543,"refugee","Middle","fds",9.9671459,30.2726731,3,"Good"
1909,"2023-05-20",-0.0257830268762574,5.93720253519696,"refugee","Poorest","fds",9.9912643,33.736474,1,"Poor"
1910,"2023-07-11",0.0250990519161774,36.8047934265112,"refugee","Richest","fds",9.9833042,33.6224613,2,"Good"
1911,"2023-09-16",-0.0155891394536192,12.1213198908914,"refugee","Second","fds",9.913704,30.3478252,2,"Good"
1912,"2023-06-01",0.0138002229380826,29.9503637584644,"host community member","Fourth","fds",9.9594927,33.7136876,1,"Poor"
1914,"2023-08-03",0.0115379112696123,28.577933372201,"refugee","Fourth","fds",9.9881493,33.7530511,2,"Good"
1915,"2023-06-19",-0.0204796047195497,9.15452127181912,"host community member","Second","fds",9.9632815,33.7277618,2,"Good"
1916,"2023-07-03",0.0161199220849795,31.3576082334679,"refugee","Fourth","fds",9.9651376,33.5697669,2,"Good"
1917,"2023-06-14",0.035108485803189,42.8770121253248,"host community member","Richest","fds",9.9629721,33.7333235,2,"Good"
1918,"2023-05-02",0.0016824778508544,22.5991389902381,"refugee","Fourth","fds",9.9938209,33.7589333,2,"Good"
1919,"2023-05-11",-0.027258719093011,5.04197449598764,"host community member","Poorest","fds",10.0032364,30.1214575,2,"Good"
1920,"2023-05-19",0.0135874414538836,29.8212799639462,"host community member","Fourth","fds",10.1994663,33.4490026,1,"Poor"
1921,"2023-06-07",0.000392564967810052,21.8166139027377,"refugee","Fourth","fds",10.1053408,33.5949121,2,"Good"
1922,"2023-05-02",0.00458788835582576,24.3617050049764,"refugee","Fourth","fds",9.9886282,33.7593603,2,"Good"
1923,"2023-06-20",-0.00700836293095742,17.3268442231775,"refugee","Middle","fds",9.9748253,30.2894923,4,"Good"
1924,"2023-09-15",-0.0233729514077921,7.399273766234,"refugee","Poorest","fds",9.9008371,30.3548253,2,"Good"
1925,"2023-07-26",0.000392564967810052,21.8166139027377,"refugee","Fourth","fds",10.0120492,33.7735702,2,"Good"
1926,"2023-07-17",-0.011557486244599,14.5671205504783,"host community member","Middle","fds",9.891871,29.994796,1,"Poor"
1927,"2023-04-29",0.0417875824421033,46.9288831861473,"host community member","Richest","fds",9.9468425,33.825339,1,"Poor"
1928,"2023-06-23",-0.0355699003730013,0,"host community member","Poorest","fds",9.911327,29.9836328,2,"Good"
1929,"2023-07-05",0.0188825486484142,33.0335544323928,"refugee","Richest","fds",9.9899102,33.5989904,3,"Good"
1930,"2023-08-25",-0.000167962236504497,21.4765703188894,"refugee","Middle","fds",9.9794716,33.5759255,3,"Good"
1931,"2023-05-12",-0.0182020782593465,10.5361817048466,"refugee","Second","fds",4.7555126,28.7004267,2,"Good"
1932,"2023-07-15",-0.02879078599954,4.11254677583147,"refugee","Poorest","fds",9.9755137,33.583005,2,"Good"
1933,"2023-06-05",0.0225654529963711,35.2677867476314,"refugee","Richest","fds",9.9764574,33.5857817,4,"Good"
1934,"2023-09-05",0.00867161449106918,26.8390956825287,"refugee","Fourth","fds",4.9454683,27.725739,1,"Poor"
1935,"2023-06-15",-0.000776854369502214,21.1071861721649,"refugee","Middle","fds",9.9651166,33.5794501,4,"Good"
1936,"2023-06-27",-0.00142909383463096,20.7115053853225,"host community member","Middle","fds",9.9616382,33.7253278,2,"Good"
1937,"2023-08-23",-0.00567424773047425,18.1361846272595,"refugee","Middle","fds",9.9736035,33.576018,3,"Good"
1938,"2023-07-27",-0.02879078599954,4.11254677583147,"refugee","Poorest","fds",10.0069457,33.7698971,2,"Good"
1940,"2023-08-11",0.0297273947021035,39.6125755574954,"refugee","Richest","fds",9.992152,33.7432872,3,"Good"
1941,"2023-06-14",-0.0161608751361142,11.774476688647,"refugee","Second","fds",10.1031978,30.0765953,2,"Good"
1942,"2023-05-10",-0.0204796047195497,9.15452127181912,"host community member","Second","fds",10.0218665,30.1230729,2,"Good"
1943,"2023-05-04",-0.00121066666161167,20.8440141344994,"refugee","Middle","fds",9.9965404,33.7672527,1,"Poor"
1944,"2023-06-19",0.038497707587469,44.9330820414902,"refugee","Richest","fds",4.5715645,28.4005411,2,"Good"
1945,"2023-06-17",0.00697336188404795,25.8088514797028,"refugee","Fourth","fds",4.5608831,28.3914408,1,"Poor"
1946,"2023-08-01",0.0211600630097555,34.415207525651,"refugee","Richest","fds",9.9873354,33.7429725,3,"Good"
1947,"2023-08-12",-0.0325621412497187,1.82465575936548,"host community member","Poorest","fds",9.9306082,30.2824254,1,"Poor"
1948,"2023-04-26",-0.0300636148790315,3.34038569162993,"host community member","Poorest","fds",9.9333503,30.2941776,2,"Good"
1949,"2023-08-17",-0.0191686342593968,9.94982092928151,"refugee","Second","fds",10.0990729,33.5895214,3,"Good"
1950,"2023-05-10",0.0214338990329337,34.5813300295929,"refugee","Richest","fds",9.9665224,30.2784607,2,"Good"
1951,"2023-05-27",0.0290891108238471,39.2253609213381,"refugee","Richest","fds",4.5687152,28.397868,2,"Good"
1952,"2023-07-24",0.0242801212027376,36.3079894666354,"host community member","Richest","fds",9.9736665,29.9574336,0,"Poor"
1953,"2023-08-04",0.0205793373115439,34.0629105342959,"host community member","Richest","fds",9.9536066,33.7005864,1,"Poor"
