"id","interviewdate","pop_groups","lat","lon","wealth_index","wealth_category","data_source"
5003,"2024-01-19","Refugee returnees",7.7786407,27.9747745,12.4533509725463,"Second","rms"
5004,"2024-01-19","Refugee returnees",7.7784433,27.975342,6.82788245806439,"Poorest","rms"
5005,"2024-01-19","Refugee returnees",7.7787029,27.9749971,22.4395258757169,"Fourth","rms"
5006,"2024-01-19","Refugee returnees",7.7788785,27.9749165,22.8326969996466,"Fourth","rms"
5007,"2024-01-19","Refugee returnees",7.77856,27.9751438,20.2244767643256,"Middle","rms"
5008,"2024-01-19","Refugee returnees",7.778622,27.975458,30.8613678492708,"Fourth","rms"
5009,"2024-01-19","Refugee returnees",7.778414,27.9751648,18.9831475565893,"Middle","rms"
5010,"2024-01-19","Refugee returnees",7.7786825,27.9749357,31.3240959329284,"Fourth","rms"
5011,"2024-01-19","Refugee returnees",7.7786938,27.975066,26.0978350107433,"Fourth","rms"
5012,"2024-01-19","Refugee returnees",7.7785636,27.9751462,8.59768990106381,"Second","rms"
5013,"2024-01-19","Refugee returnees",7.7788554,27.9749349,18.9831475565893,"Middle","rms"
5014,"2024-01-19","Refugee returnees",7.7787863,27.975339,44.2228786015285,"Richest","rms"
5015,"2024-01-19","Refugee returnees",7.7788193,27.9749872,22.4395258757169,"Fourth","rms"
5016,"2024-01-19","Refugee returnees",7.7786464,27.9750505,31.7163178949409,"Fourth","rms"
5017,"2024-01-19","Refugee returnees",7.7789239,27.9749224,22.4395258757169,"Fourth","rms"
5018,"2024-01-19","Refugee returnees",7.7785316,27.9752253,27.4993791528822,"Fourth","rms"
5019,"2024-01-19","Refugee returnees",7.7789706,27.9750338,22.4395258757169,"Fourth","rms"
5020,"2024-01-19","Refugee returnees",7.7787065,27.9749752,27.3522692984488,"Fourth","rms"
5021,"2024-01-19","Refugee returnees",7.7789073,27.9749692,18.9831475565893,"Middle","rms"
5022,"2024-01-19","Refugee returnees",7.7786162,27.9751672,19.5291179117333,"Middle","rms"
5023,"2024-01-19","Refugee returnees",7.7785199,27.9749833,36.0302154353808,"Richest","rms"
5024,"2024-01-19","IDPs",7.7788706,27.9749701,18.9831475565893,"Middle","rms"
5025,"2024-01-19","Refugee returnees",7.7785907,27.9752163,22.2888211330493,"Fourth","rms"
5026,"2024-01-19","Refugee returnees",7.778836,27.9749923,22.4395258757169,"Fourth","rms"
5027,"2024-01-19","Refugee returnees",7.7786039,27.9750781,18.614260514404,"Middle","rms"
5028,"2024-01-19","Refugee returnees",7.7788436,27.9749139,25.1313957017654,"Fourth","rms"
5029,"2024-01-19","Refugee returnees",7.7785276,27.975002,15.4459398433587,"Second","rms"
5030,"2024-01-19","Refugee returnees",7.7790012,27.9747562,22.4395258757169,"Fourth","rms"
5031,"2024-01-19","Refugee returnees",7.7786421,27.9750391,8.89222682678808,"Second","rms"
5032,"2024-01-19","Refugee returnees",7.7788157,27.9750094,31.7560946919383,"Fourth","rms"
5033,"2024-01-19","Refugee returnees",7.7785294,27.9750009,21.1852481281659,"Middle","rms"
5034,"2024-01-19","Refugee returnees",7.7788327,27.9749992,28.587774020893,"Fourth","rms"
5036,"2024-01-19","Refugee returnees",7.7787596,27.9749609,28.587774020893,"Fourth","rms"
5037,"2024-01-19","Refugee returnees",7.7785873,27.975205,19.5291179117333,"Middle","rms"
5038,"2024-01-19","Refugee returnees",7.7788642,27.9749044,28.587774020893,"Fourth","rms"
5040,"2024-01-19","Refugee returnees",7.7788892,27.9749345,25.1313957017654,"Fourth","rms"
5042,"2024-01-19","Refugee returnees",7.7786389,27.9749229,3.26587700117348,"Poorest","rms"
5045,"2024-01-19","Refugee returnees",7.7787554,27.9748582,5.04267738373077,"Poorest","rms"
5047,"2024-01-19","Refugee returnees",7.7786447,27.9750001,6.72225532030109,"Poorest","rms"
5074,"2024-01-19","Refugee returnees",7.7787117,27.9747392,7.01679224602536,"Second","rms"
5075,"2024-01-19","Refugee returnees",7.7787321,27.9746761,11.3018534745771,"Second","rms"
5076,"2024-01-19","Refugee returnees",7.7787099,27.9748169,22.2752561053975,"Fourth","rms"
5077,"2024-01-19","Refugee returnees",7.7786841,27.974713,37.7390865289298,"Richest","rms"
5078,"2024-01-19","Refugee returnees",7.7787939,27.9747799,37.7390865289298,"Richest","rms"
5079,"2024-01-19","Refugee returnees",7.7785824,27.974819,21.5907129995604,"Middle","rms"
5080,"2024-01-19","Refugee returnees",7.7790035,27.9749326,8.11904788739532,"Second","rms"
5082,"2024-01-19","Refugee returnees",7.778637,27.9747061,44.6186594980427,"Richest","rms"
5083,"2024-01-19","Refugee returnees",7.7785965,27.9747893,27.1021954439846,"Fourth","rms"
5084,"2024-01-19","Refugee returnees",7.7787159,27.9747845,26.6967305725901,"Fourth","rms"
5085,"2024-01-19","Refugee returnees",9.0160647,27.6212974,3.5668966319157,"Poorest","rms"
5086,"2024-01-19","Refugee returnees",9.0185061,27.595348,14.5630120837193,"Second","rms"
5087,"2024-01-19","Refugee returnees",9.0183865,27.5952683,5.44814225512522,"Poorest","rms"
5088,"2024-01-19","Refugee returnees",9.0183773,27.5952057,5.15360532940095,"Poorest","rms"
5089,"2024-01-19","IDPs",9.0184031,27.5953147,12.6286550209428,"Second","rms"
5090,"2024-01-19","IDPs",9.0183291,27.5952847,1.99176393599762,"Poorest","rms"
5092,"2024-01-19","IDPs",9.0183872,27.5948684,1.99176393599762,"Poorest","rms"
5093,"2024-01-19","Refugee returnees",9.018255,27.5953757,5.15360532940095,"Poorest","rms"
5094,"2024-01-19","IDPs",9.0184054,27.595125,1.99176393599762,"Poorest","rms"
5095,"2024-01-19","Refugee returnees",9.0183257,27.5952843,12.3341180952186,"Second","rms"
5096,"2024-01-19","Refugee returnees",9.0183004,27.5953501,11.1714195002001,"Second","rms"
5097,"2024-01-19","Refugee returnees",9.0251209,27.5628548,80.8083302964334,"Richest","rms"
5100,"2024-01-19","Refugee returnees",9.015787,27.5706794,10.8768825744758,"Second","rms"
5104,"2024-01-19","IDPs",9.0183493,27.5953109,5.58519192139166,"Poorest","rms"
5114,"2024-01-22","Refugee returnees",9.0184449,27.595218,5.15360532940095,"Poorest","rms"
5115,"2024-01-22","Refugee returnees",9.0185144,27.5953469,1.99176393599762,"Poorest","rms"
5116,"2024-01-22","Refugee returnees",7.7861982,27.9736565,24.0320922991447,"Fourth","rms"
5127,"2024-01-22","Refugee returnees",9.0183171,27.5953232,1.69722701027335,"Poorest","rms"
5131,"2024-01-22","Refugee returnees",7.7861957,27.9736207,22.4395258757169,"Fourth","rms"
5133,"2024-01-22","IDPs",7.7856945,27.9739037,18.9831475565893,"Middle","rms"
5135,"2024-01-22","Refugee returnees",7.7857187,27.9738755,18.9831475565893,"Middle","rms"
5145,"2024-01-22","IDPs",7.7856874,27.9739124,12.8588158439408,"Second","rms"
5147,"2024-01-22","IDPs",7.7857301,27.9739298,16.1967762324267,"Second","rms"
5148,"2024-01-22","Refugee returnees",7.7856766,27.973933,3.86184319052206,"Poorest","rms"
5151,"2024-01-22","IDPs",7.7856595,27.9739751,37.5847466743117,"Richest","rms"
5152,"2024-01-22","Refugee returnees",7.7857244,27.973851,22.4395258757169,"Fourth","rms"
5154,"2024-01-22","IDPs",7.7856311,27.9739914,3.45637831912761,"Poorest","rms"
5157,"2024-01-22","Refugee returnees",7.7856634,27.9739471,9.60462646430378,"Second","rms"
5160,"2024-01-22","IDPs",7.7857061,27.9739527,25.1313957017654,"Fourth","rms"
5162,"2024-01-22","IDPs",7.7858137,27.9740123,6.14824814517618,"Poorest","rms"
5164,"2024-01-22","IDPs",7.7857442,27.9739742,18.9831475565893,"Middle","rms"
5166,"2024-01-22","IDPs",7.785727,27.9739352,28.587774020893,"Fourth","rms"
5167,"2024-01-22","IDPs",7.7857361,27.9740039,28.587774020893,"Fourth","rms"
5168,"2024-01-22","IDPs",7.7861931,27.9736441,31.8727936878952,"Fourth","rms"
5169,"2024-01-22","IDPs",7.7944618,27.9793836,28.587774020893,"Fourth","rms"
5174,"2024-01-22","IDPs",7.7858128,27.973898,25.1313957017654,"Fourth","rms"
5176,"2024-01-22","IDPs",7.7856735,27.9739208,25.1313957017654,"Fourth","rms"
5178,"2024-01-22","IDPs",7.7857745,27.9737907,28.587774020893,"Fourth","rms"
5179,"2024-01-22","IDPs",7.7856727,27.9739533,25.1313957017654,"Fourth","rms"
5180,"2024-01-22","Refugee returnees",9.0183555,27.5953401,18.776903166119,"Middle","rms"
5181,"2024-01-22","Refugee returnees",9.0183853,27.5953895,1.69722701027335,"Poorest","rms"
5182,"2024-01-22","Refugee returnees",9.0184758,27.5952054,1.99176393599762,"Poorest","rms"
5183,"2024-01-22","IDPs",9.0183622,27.5952988,19.1756062928474,"Middle","rms"
5184,"2024-01-16","Refugee returnees",8.7153919,27.2816005,20.8367182035057,"Middle","rms"
5185,"2024-01-17","Refugee returnees",8.6672088,26.8654502,11.9286532238241,"Second","rms"
5186,"2024-01-17","Refugee returnees",8.668288,26.8614909,23.0884889935138,"Fourth","rms"
5187,"2024-01-16","Refugee returnees",8.712281,27.2865633,13.7983228454665,"Second","rms"
5188,"2024-01-18","Refugee returnees",8.7107381,27.2840155,26.9849663486819,"Fourth","rms"
5189,"2024-01-19","Refugee returnees",8.711131,27.2848227,20.8367182035057,"Middle","rms"
5190,"2024-01-19","Refugee returnees",8.6952219,27.2722106,37.4856597274372,"Richest","rms"
5191,"2024-01-17","Refugee returnees",8.6781217,26.8524815,17.2014914305528,"Middle","rms"
5192,"2024-01-18","Refugee returnees",8.7279718,27.3321755,14.0396500371495,"Second","rms"
5193,"2024-01-17","Refugee returnees",8.6681939,26.8615348,20.8367182035057,"Middle","rms"
5194,"2024-01-17","Refugee returnees",8.6672653,26.8543377,12.2231901495484,"Second","rms"
5195,"2024-01-18","Refugee returnees",8.7109483,27.2842166,20.8367182035057,"Middle","rms"
5196,"2024-01-18","Refugee returnees",8.7103669,27.2841039,20.5421812777815,"Middle","rms"
5197,"2024-01-18","Refugee returnees",8.7147115,27.2840078,20.8367182035057,"Middle","rms"
5198,"2024-01-18","Refugee returnees",8.7280002,27.2788521,22.4118508994238,"Fourth","rms"
5199,"2024-01-18","Refugee returnees",8.7279709,27.2789046,20.8367182035057,"Middle","rms"
5200,"2024-01-18","Refugee returnees",8.7279624,27.2787975,22.4118508994238,"Fourth","rms"
5201,"2024-01-18","Refugee returnees",8.7279637,27.2789147,28.5600990446,"Fourth","rms"
5202,"2024-01-19","Refugee returnees",8.6952234,27.2721745,18.7559389723405,"Middle","rms"
5203,"2024-01-19","Refugee returnees",8.6939964,27.2694168,42.8117076682072,"Richest","rms"
5204,"2024-01-19","Refugee returnees",8.7103753,27.2841638,30.5587518911216,"Fourth","rms"
5205,"2024-01-22","Refugee returnees",8.6928476,27.2479554,20.8367182035057,"Middle","rms"
5206,"2024-01-22","Refugee returnees",8.6945279,27.2491679,24.2930965226333,"Fourth","rms"
5207,"2024-01-22","Refugee returnees",8.6978413,27.2479383,20.8367182035057,"Middle","rms"
5208,"2024-01-17","Refugee returnees",8.667153,26.8643134,12.5824145164067,"Second","rms"
5209,"2024-01-22","Refugee returnees",8.6924285,27.2479161,24.2930965226333,"Fourth","rms"
5210,"2024-01-17","Refugee returnees",8.6671015,26.8643018,16.0387928355343,"Second","rms"
5211,"2024-01-22","Refugee returnees",8.6934749,27.2485938,22.4118508994238,"Fourth","rms"
5212,"2024-01-17","Refugee returnees",8.6694241,26.8612702,33.5771161168048,"Richest","rms"
5213,"2024-01-22","Refugee returnees",8.6932813,27.25187,20.8367182035057,"Middle","rms"
5214,"2024-01-17","Refugee returnees",8.66938,26.8615914,33.5771161168048,"Richest","rms"
5215,"2024-01-17","Refugee returnees",8.6765157,26.8537218,30.6809175879698,"Fourth","rms"
5216,"2024-01-18","Refugee returnees",8.7283537,27.3402556,38.2853675075271,"Richest","rms"
5217,"2024-01-18","Refugee returnees",8.734476,27.3412022,1.58629906460317,"Poorest","rms"
5218,"2024-01-18","Refugee returnees",8.7269573,27.3316123,20.5421812777815,"Middle","rms"
5219,"2024-01-18","Refugee returnees",8.7269605,27.3327055,20.8367182035057,"Middle","rms"
5220,"2024-01-19","Refugee returnees",8.7115422,27.2829299,1.29176213887889,"Poorest","rms"
5221,"2024-01-19","Refugee returnees",8.7111212,27.283054,1.29176213887889,"Poorest","rms"
5222,"2024-01-19","Refugee returnees",8.7114752,27.2831349,1.29176213887889,"Poorest","rms"
5223,"2024-01-19","Refugee returnees",8.7705904,27.38233,35.4543614006674,"Richest","rms"
5224,"2024-01-18","Refugee returnees",8.7432426,27.3419133,21.6912425913956,"Middle","rms"
5225,"2024-01-19","Refugee returnees",8.711651,27.283332,16.5376372619946,"Middle","rms"
5226,"2024-01-19","Refugee returnees",8.7091647,27.277908,1.58629906460317,"Poorest","rms"
5227,"2024-01-19","Refugee returnees",8.7096883,27.281406,1.58629906460317,"Poorest","rms"
5228,"2024-01-22","Refugee returnees",8.6844225,27.2448385,1.58629906460317,"Poorest","rms"
5229,"2024-01-22","Refugee returnees",8.6866949,27.2460386,20.3455531570191,"Middle","rms"
5230,"2024-01-22","Refugee returnees",8.688587,27.248283,11.3018534745771,"Second","rms"
5231,"2024-01-22","Refugee returnees",8.6889094,27.2507463,1.29176213887889,"Poorest","rms"
5232,"2024-01-22","Refugee returnees",8.6844512,27.2448741,1.58629906460317,"Poorest","rms"
5233,"2024-01-22","Refugee returnees",8.6897597,27.2537826,8.14001208117379,"Second","rms"
5239,"2024-01-22","IDPs",9.0184668,27.5952744,16.0850333400704,"Second","rms"
5240,"2024-01-22","Refugee returnees",9.0184994,27.5952831,1.99176393599762,"Poorest","rms"
5241,"2024-01-22","Refugee returnees",9.0184811,27.5952332,1.99176393599762,"Poorest","rms"
5242,"2024-01-22","Refugee returnees",9.0183589,27.5952479,12.9878793878012,"Second","rms"
5243,"2024-01-22","Refugee returnees",9.0184387,27.5952631,5.44814225512522,"Poorest","rms"
5244,"2024-01-22","IDPs",9.0183841,27.595336,1.99176393599762,"Poorest","rms"
5245,"2024-01-22","IDPs",9.0183966,27.5953633,5.44814225512522,"Poorest","rms"
5246,"2024-01-22","IDPs",9.0183917,27.5953765,24.1367528859902,"Fourth","rms"
5248,"2024-01-22","Refugee returnees",9.0144781,27.5714131,60.2126097741846,"Richest","rms"
5249,"2024-01-22","IDPs",9.0138906,27.6018587,52.8998672532793,"Richest","rms"
5250,"2024-01-22","Refugee returnees",9.0180483,27.5952776,3.77696901033123,"Poorest","rms"
5251,"2024-01-22","Refugee returnees",9.0184337,27.5952554,12.6286550209428,"Second","rms"
5252,"2024-01-22","IDPs",9.018528,27.5953212,1.99176393599762,"Poorest","rms"
5253,"2024-01-22","Refugee returnees",9.0185212,27.5953494,1.99176393599762,"Poorest","rms"
5254,"2024-01-22","IDPs",9.0183357,27.5954092,1.99176393599762,"Poorest","rms"
5255,"2024-01-22","Refugee returnees",9.0181721,27.595196,11.1714195002001,"Second","rms"
5256,"2024-01-22","IDPs",9.0183655,27.5952237,1.69722701027335,"Poorest","rms"
5257,"2024-01-22","Refugee returnees",9.0183643,27.5953351,5.44814225512522,"Poorest","rms"
5259,"2024-01-22","Refugee returnees",9.0183779,27.5953563,1.99176393599762,"Poorest","rms"
5260,"2024-01-23","Refugee returnees",8.7256373,27.3614993,27.0958942943521,"Fourth","rms"
5261,"2024-01-23","Refugee returnees",8.7242451,27.3601049,27.3904312200763,"Fourth","rms"
5262,"2024-01-23","Refugee returnees",8.7247991,27.3592246,28.5600990446,"Fourth","rms"
5263,"2024-01-23","Refugee returnees",8.7254156,27.3557726,31.4972592416564,"Fourth","rms"
5264,"2024-01-23","Refugee returnees",8.7243537,27.3561291,18.3714382947245,"Middle","rms"
5265,"2024-01-23","Refugee returnees",8.7286816,27.3578833,16.0850333400704,"Second","rms"
5266,"2024-01-23","Refugee returnees",8.7245414,27.3562403,37.3673280980082,"Richest","rms"
5267,"2024-01-23","Refugee returnees",8.729417,27.3575828,41.7489499611632,"Richest","rms"
5268,"2024-01-23","Refugee returnees",8.7284834,27.356636,31.112058876218,"Fourth","rms"
5269,"2024-01-23","Refugee returnees",8.7281329,27.3569308,35.3725786931667,"Richest","rms"
5270,"2024-01-23","Refugee returnees",8.7277058,27.3575571,38.8289570122943,"Richest","rms"
5271,"2024-01-23","Refugee returnees",8.7288446,27.3570408,7.73454720977934,"Second","rms"
5272,"2024-01-23","Refugee returnees",8.7256853,27.3614776,35.0780417674424,"Richest","rms"
5276,"2024-01-23","Refugee returnees",9.0153599,27.5930513,5.44814225512522,"Poorest","rms"
5277,"2024-01-23","Refugee returnees",9.0153694,27.5931763,7.82451096167105,"Second","rms"
5278,"2024-01-23","Refugee returnees",9.0153657,27.5931771,12.9878793878012,"Second","rms"
5279,"2024-01-23","Refugee returnees",9.0153578,27.5931352,6.23131955916784,"Poorest","rms"
5280,"2024-01-23","Refugee returnees",9.0153442,27.5931263,12.9878793878012,"Second","rms"
5281,"2024-01-23","IDPs",9.0153474,27.5931234,5.44814225512522,"Poorest","rms"
5284,"2024-01-23","Refugee returnees",9.0251304,27.5628749,8.14001208117379,"Second","rms"
5285,"2024-01-23","IDPs",9.0183184,27.595404,14.197305011843,"Second","rms"
5297,"2024-01-23","IDPs",7.7857626,27.9739121,6.14824814517618,"Poorest","rms"
5298,"2024-01-23","IDPs",7.7857052,27.9739229,25.1313957017654,"Fourth","rms"
5299,"2024-01-23","IDPs",7.7856799,27.9738908,25.1313957017654,"Fourth","rms"
5302,"2024-01-23","IDPs",7.7856798,27.9739147,25.1313957017654,"Fourth","rms"
5304,"2024-01-23","IDPs",7.7857352,27.9739632,28.587774020893,"Fourth","rms"
5314,"2024-01-24","IDPs",7.7862839,27.9734361,16.2376988452648,"Second","rms"
5325,"2024-01-24","IDPs",7.7857625,27.9738993,9.60462646430378,"Second","rms"
5326,"2024-01-24","Refugee returnees",7.7857404,27.9739032,28.587774020893,"Fourth","rms"
5328,"2024-01-24","IDPs",7.7854516,27.9741433,9.60462646430378,"Second","rms"
5330,"2024-01-24","Refugee returnees",7.7856975,27.9739007,6.14824814517618,"Poorest","rms"
5331,"2024-01-24","Refugee returnees",7.785769,27.9739209,9.60462646430378,"Second","rms"
5333,"2024-01-24","IDPs",7.7857031,27.9739234,9.60462646430378,"Second","rms"
5334,"2024-01-24","IDPs",7.7856623,27.9739783,6.14824814517618,"Poorest","rms"
5342,"2024-01-24","IDPs",7.7856543,27.9739729,6.14824814517618,"Poorest","rms"
5344,"2024-01-24","IDPs",7.7857106,27.9739062,9.60462646430378,"Second","rms"
5345,"2024-01-24","IDPs",7.7856526,27.9739007,9.60462646430378,"Second","rms"
5347,"2024-01-26","Refugee returnees",7.2746363,28.6857589,17.6536833309706,"Middle","rms"
5348,"2024-01-26","Refugee returnees",7.2751871,28.6852122,20.3455531570191,"Middle","rms"
5349,"2024-01-26","IDPs",7.2749377,28.6856176,14.1505779828197,"Second","rms"
5350,"2024-01-26","IDPs",7.2747984,28.6856285,14.1505779828197,"Second","rms"
5351,"2024-01-26","Refugee returnees",7.2747864,28.6857498,14.1505779828197,"Second","rms"
5352,"2024-01-26","Refugee returnees",7.2748868,28.6857243,14.1505779828197,"Second","rms"
5353,"2024-01-26","IDPs",7.2750107,28.6856351,17.6069563019473,"Middle","rms"
5354,"2024-01-26","Refugee returnees",7.2748529,28.6855646,7.01679224602536,"Second","rms"
5355,"2024-01-26","Refugee returnees",7.2747977,28.6857358,42.0615130265352,"Richest","rms"
5356,"2024-01-26","Refugee returnees",7.2747718,28.6855231,20.3455531570191,"Middle","rms"
5357,"2024-01-26","Refugee returnees",7.2748524,28.6855911,16.0673842663674,"Second","rms"
5358,"2024-01-26","Refugee returnees",7.2747835,28.6855032,17.6536833309706,"Middle","rms"
5359,"2024-01-26","Refugee returnees",7.2748919,28.6856238,17.6536833309706,"Middle","rms"
5360,"2024-01-26","Refugee returnees",7.2749425,28.6855154,17.6536833309706,"Middle","rms"
5361,"2024-01-26","Refugee returnees",7.2748864,28.685569,13.1650403912015,"Second","rms"
5362,"2024-01-26","Refugee returnees",7.2748509,28.6855643,20.3455531570191,"Middle","rms"
5363,"2024-01-26","Refugee returnees",7.2748825,28.6855518,14.1505779828197,"Second","rms"
5364,"2024-01-24","Refugee returnees",9.143576,27.613453,13.1715230962195,"Second","rms"
5369,"2024-01-25","IDPs",9.0984338,28.5595096,65.5854071070332,"Richest","rms"
5370,"2024-01-25","IDPs",9.1024069,28.5559987,100,"Richest","rms"
5371,"2024-01-26","IDPs",9.102316,28.5558379,60.8969482810149,"Richest","rms"
5373,"2024-01-26","IDPs",9.1024573,28.55583,44.7494313084115,"Richest","rms"
5374,"2024-01-26","IDPs",9.102484,28.5558648,53.2593497682303,"Richest","rms"
5375,"2024-01-26","IDPs",9.1022485,28.5558247,53.2593497682303,"Richest","rms"
5376,"2024-01-29","IDPs",9.2188484,28.4030146,44.7494313084115,"Richest","rms"
5377,"2024-01-29","IDPs",9.2188424,28.4029959,48.2058096275391,"Richest","rms"
5378,"2024-01-29","IDPs",9.2180181,28.4042502,44.7494313084115,"Richest","rms"
5380,"2024-01-24","IDPs",9.1236686,28.3619363,48.2058096275391,"Richest","rms"
5381,"2024-01-15","IDPs",9.0714576,28.408993,66.0205427323237,"Richest","rms"
5385,"2024-01-16","IDPs",9.000666,28.3364578,75.0614547739413,"Richest","rms"
5387,"2024-01-16","IDPs",9.0007482,28.3363717,69.4841655647536,"Richest","rms"
5388,"2024-01-16","IDPs",9.0007382,28.335633,86.7180254483083,"Richest","rms"
5389,"2024-01-17","IDPs",9.2186571,28.4029223,48.1997322268974,"Richest","rms"
5390,"2024-01-16","IDPs",9.0001153,28.3361514,58.7112453781524,"Richest","rms"
5392,"2024-01-17","IDPs",9.2186926,28.4028798,48.8052541260321,"Richest","rms"
5395,"2024-01-22","Refugee returnees",9.1023687,28.5557317,51.3672413880604,"Richest","rms"
5396,"2024-01-22","Refugee returnees",9.102402,28.5559358,63.7112718721611,"Richest","rms"
5399,"2024-01-23","IDPs",9.0984157,28.5594878,51.3672413880604,"Richest","rms"
5400,"2024-01-23","IDPs",9.0984414,28.5594323,52.9358913789605,"Richest","rms"
5402,"2024-01-23","Refugee returnees",9.1024791,28.5558922,52.8404710020543,"Richest","rms"
5403,"2024-01-23","IDPs",9.1025234,28.5559341,52.8404710020543,"Richest","rms"
5405,"2024-01-23","IDPs",9.1023161,28.5559868,87.0559503158532,"Richest","rms"
5406,"2024-01-23","Refugee returnees",9.1023341,28.5560295,68.0034196168149,"Richest","rms"
5408,"2024-01-17","IDPs",9.2187026,28.4028802,62.3750859020885,"Richest","rms"
5409,"2024-01-17","IDPs",9.2188634,28.4029977,84.60841267861,"Richest","rms"
5410,"2024-01-17","IDPs",9.2181032,28.402498,50.9059057459312,"Richest","rms"
5411,"2024-01-18","IDPs",9.2011138,28.5913192,33.8497617098601,"Richest","rms"
5412,"2024-01-16","IDPs",9.1144163,28.5499444,54.5924651176626,"Richest","rms"
5413,"2024-01-17","IDPs",9.2180885,28.4036885,54.0631110730698,"Richest","rms"
5414,"2024-01-18","IDPs",9.200977,28.5918293,55.2319898502614,"Richest","rms"
5415,"2024-01-18","IDPs",9.2027789,28.5903278,64.6617218108458,"Richest","rms"
5416,"2024-01-18","IDPs",9.201125,28.5920592,52.9358913789605,"Richest","rms"
5417,"2024-01-18","IDPs",9.2012639,28.5923179,82.0484572040419,"Richest","rms"
5419,"2024-01-18","IDPs",9.2013391,28.592227,54.0631110730698,"Richest","rms"
5420,"2024-01-18","IDPs",9.2010073,28.5920783,54.0631110730698,"Richest","rms"
5422,"2024-01-19","IDPs",9.1049525,28.5580327,67.7965385827957,"Richest","rms"
5423,"2024-01-19","Refugee returnees",9.1051273,28.558281,58.6493537889103,"Richest","rms"
5424,"2024-01-19","Refugee returnees",9.1023515,28.5559033,83.2037227906156,"Richest","rms"
5425,"2024-01-19","IDPs",9.1050738,28.558206,61.6268644701041,"Richest","rms"
5426,"2024-01-19","Refugee returnees",9.1051091,28.5581532,56.6026328716332,"Richest","rms"
5428,"2024-01-19","Refugee returnees",9.1069141,28.5575661,56.6026328716332,"Richest","rms"
5429,"2024-01-20","Refugee returnees",9.1022733,28.5558243,44.5980672649627,"Richest","rms"
5430,"2024-01-20","IDPs",9.1023752,28.555715,72.9732948967094,"Richest","rms"
5431,"2024-01-19","Refugee returnees",9.1055854,28.5583184,54.0631110730698,"Richest","rms"
5432,"2024-01-19","Refugee returnees",9.1055335,28.5582817,72.8500787234869,"Richest","rms"
5434,"2024-01-20","Refugee returnees",9.1024227,28.5557421,71.9391932863758,"Richest","rms"
5435,"2024-01-20","Refugee returnees",9.1025332,28.5557583,51.2408003219091,"Richest","rms"
5436,"2024-01-20","Refugee returnees",9.1022253,28.5557555,59.4626611336456,"Richest","rms"
5437,"2024-01-20","Refugee returnees",9.1024068,28.5557166,59.5121231084174,"Richest","rms"
5438,"2024-01-20","Refugee returnees",9.1022974,28.5557967,67.5241293427795,"Richest","rms"
5439,"2024-01-20","Refugee returnees",9.1022962,28.5560633,77.2135276926653,"Richest","rms"
5442,"2024-01-20","Refugee returnees",9.102214,28.555921,71.278203839658,"Richest","rms"
5443,"2024-01-20","Refugee returnees",9.1022195,28.5559032,52.9358913789605,"Richest","rms"
5444,"2024-01-20","Refugee returnees",9.1023709,28.5558339,57.9894315196517,"Richest","rms"
5445,"2024-01-21","Refugee returnees",9.1141598,28.5502157,54.4091209929544,"Richest","rms"
5446,"2024-01-21","Refugee returnees",9.1141793,28.5502055,60.1696289493613,"Richest","rms"
5447,"2024-01-21","Refugee returnees",9.114222,28.5501629,54.4091209929544,"Richest","rms"
5448,"2024-01-21","Refugee returnees",9.1141872,28.5502052,54.4091209929544,"Richest","rms"
5449,"2024-01-21","Refugee returnees",9.1023811,28.5557955,59.5121231084174,"Richest","rms"
5450,"2024-01-21","Refugee returnees",9.1023984,28.5557372,52.9358913789605,"Richest","rms"
5451,"2024-01-21","Refugee returnees",9.1024994,28.5558616,52.8404710020543,"Richest","rms"
5452,"2024-01-22","Refugee returnees",9.0986167,28.5594844,52.8404710020543,"Richest","rms"
5453,"2024-01-21","Refugee returnees",9.1023828,28.5557855,56.7854408220178,"Richest","rms"
5454,"2024-01-21","Refugee returnees",9.102357,28.5557526,51.3672413880604,"Richest","rms"
5455,"2024-01-21","Refugee returnees",9.1023804,28.555728,59.5121231084174,"Richest","rms"
5456,"2024-01-21","Refugee returnees",9.1023766,28.5557105,52.9358913789605,"Richest","rms"
5457,"2024-01-21","Refugee returnees",9.1025197,28.5557547,61.317840239823,"Richest","rms"
5458,"2024-01-22","Refugee returnees",9.1024574,28.5558157,54.3931268997033,"Richest","rms"
5459,"2024-01-22","IDPs",9.1024488,28.5558256,52.8404710020543,"Richest","rms"
5460,"2024-01-22","Refugee returnees",9.1023922,28.5558123,52.8404710020543,"Richest","rms"
5461,"2024-01-23","IDPs",9.1024669,28.5558603,63.7039810739242,"Richest","rms"
5462,"2024-01-24","IDPs",9.1231004,28.3616519,48.2058096275391,"Richest","rms"
5463,"2024-01-25","IDPs",9.1038278,28.5562221,65.5854071070332,"Richest","rms"
5464,"2024-01-25","IDPs",9.1038227,28.5562254,48.2058096275391,"Richest","rms"
5465,"2024-01-26","IDPs",9.0984611,28.5594612,98.0735468484176,"Richest","rms"
5466,"2024-01-26","IDPs",9.1025223,28.5559764,70.8593882824542,"Richest","rms"
5467,"2024-01-26","IDPs",9.1022893,28.5556977,75.4199681935025,"Richest","rms"
5468,"2024-01-24","IDPs",9.1235934,28.3619804,44.7494313084115,"Richest","rms"
5470,"2024-01-25","IDPs",9.1023431,28.5560075,70.8593882824542,"Richest","rms"
