"id","interviewdate","pop_groups","lat","lon","wealth_index","wealth_category","data_source","living_conditions_score","living_conditions_category"
2428,"2023-06-12","refugee",9.9756716,33.5846286,34.8582101917583,"Richest","fds",2,"Good"
2429,"2023-04-29","refugee",9.9907294,33.756888,9.15452127181912,"Second","fds",2,"Good"
2430,"2023-07-13","refugee",9.9852958,33.6124307,16.2116161943849,"Middle","fds",3,"Good"
2432,"2023-06-27","refugee",9.9681943,33.5640259,17.4821978087991,"Middle","fds",2,"Good"
2433,"2023-06-13","host community member",9.9508013,30.2733842,7.70049029512522,"Poorest","fds",2,"Good"
2434,"2023-07-29","refugee",9.9074505,30.3553156,13.4340786525153,"Second","fds",3,"Good"
2435,"2023-04-17","refugee",9.9648127,30.2840325,30.4208350155607,"Fourth","fds",2,"Good"
2436,"2023-09-18","refugee",9.9095008,30.344077,9.55309528346301,"Second","fds",2,"Good"
2437,"2023-06-17","refugee",10.1088072,33.5883877,8.83459290048889,"Second","fds",2,"Good"
2438,"2023-05-26","host community member",9.9553773,33.6998636,26.290042355735,"Fourth","fds",1,"Poor"
2439,"2023-05-26","host community member",10.0497928,29.9573844,5.04197449598764,"Poorest","fds",2,"Good"
2440,"2023-04-22","refugee",9.9807626,30.2823584,59.187631301236,"Richest","fds",1,"Poor"
2442,"2023-07-24","refugee",10.0139598,33.7716007,24.7145108504065,"Fourth","fds",3,"Good"
2443,"2023-08-01","refugee",9.9722493,33.7456607,22.4398025072915,"Fourth","fds",3,"Good"
2444,"2023-08-08","refugee",9.9978454,33.7601511,13.2134093464232,"Second","fds",2,"Good"
2445,"2023-05-04","refugee",4.7572658,31.4443064,10.9791770311846,"Second","fds",1,"Poor"
2446,"2023-10-13","refugee",5.3901309,27.2553777,27.9560179772404,"Fourth","fds",1,"Poor"
2447,"2023-05-22","refugee",9.984555,33.7407926,4.11254677583147,"Poorest","fds",2,"Good"
2448,"2023-08-21","refugee",5.0699845,27.4726303,20.2806808179289,"Middle","fds",0,"Poor"
2449,"2023-06-05","refugee",4.573084,28.3924776,39.5264841537485,"Richest","fds",1,"Poor"
2450,"2023-06-23","host community member",9.9075061,29.9841874,7.27620681122622,"Poorest","fds",3,"Good"
2451,"2023-09-16","refugee",9.911092,30.3717205,18.9442690398361,"Middle","fds",3,"Good"
2452,"2023-06-05","refugee",4.5769926,28.3990833,78.7464584219603,"Richest","fds",4,"Good"
2453,"2023-04-27","refugee",4.7620451,31.4414698,23.257215861889,"Fourth","fds",3,"Good"
2454,"2023-08-09","refugee",9.9887592,33.7635297,9.94982092928151,"Second","fds",3,"Good"
2455,"2023-06-07","host community member",9.96994,29.9475253,25.7913292693516,"Fourth","fds",2,"Good"
2457,"2023-06-01","refugee",10.0952525,33.5895872,10.5147510707761,"Second","fds",3,"Good"
2458,"2023-08-15","refugee",9.909851,30.3533205,31.3416353006567,"Fourth","fds",2,"Good"
2459,"2023-06-30","host community member",9.9848049,33.9011219,13.733978933906,"Second","fds",1,"Poor"
2460,"2023-07-07","refugee",9.9027316,30.3617594,39.6487124270554,"Richest","fds",2,"Good"
2461,"2023-06-24","refugee",9.9764441,30.2761262,31.3416353006567,"Fourth","fds",2,"Good"
2462,"2023-06-21","refugee",9.9590517,30.2773491,14.0087090038856,"Second","fds",3,"Good"
2463,"2023-07-05","refugee",9.969378,33.5739113,38.8614610060067,"Richest","fds",3,"Good"
2464,"2023-06-05","refugee",10.1028004,33.5964224,23.496772073025,"Fourth","fds",3,"Good"
2465,"2023-08-11","refugee",9.992615,33.7456522,21.6721163136595,"Middle","fds",4,"Good"
2466,"2023-04-27","refugee",4.7623945,31.4393887,30.2246625999119,"Fourth","fds",2,"Good"
2467,"2023-08-19","refugee",10.1081672,33.5881885,27.2450614576364,"Fourth","fds",2,"Good"
2468,"2023-08-24","refugee",9.9131659,30.3591606,6.34677909107006,"Poorest","fds",3,"Good"
2469,"2023-06-27","refugee",9.9642095,33.563021,21.8166139027377,"Fourth","fds",2,"Good"
2470,"2023-10-09","refugee",5.3941247,27.2946599,24.3932275937604,"Fourth","fds",0,"Poor"
2471,"2023-08-29","refugee",10.0116423,33.7707564,20.601964074575,"Middle","fds",3,"Good"
2472,"2023-08-14","refugee",5.0966408,27.4820416,24.3932275937604,"Fourth","fds",0,"Poor"
2474,"2023-04-27","host community member",9.9849346,33.8796608,17.253839480552,"Middle","fds",2,"Good"
2475,"2023-05-18","host community member",10.0481877,30.0515694,13.733978933906,"Second","fds",1,"Poor"
2476,"2023-07-11","refugee",9.9832392,33.6030993,33.0335544323928,"Richest","fds",3,"Good"
2477,"2023-07-18","refugee",9.9898767,33.5851474,21.8166139027377,"Fourth","fds",2,"Good"
2478,"2023-04-28","host community member",9.9739626,33.8253397,7.27620681122622,"Poorest","fds",3,"Good"
2479,"2023-08-17","refugee",10.0989094,33.5882525,11.774476688647,"Second","fds",2,"Good"
2481,"2023-06-30","refugee",9.9094714,30.3744866,0.772161084201544,"Poorest","fds",2,"Good"
2482,"2023-05-06","host community member",9.9088006,30.2563882,13.733978933906,"Second","fds",1,"Poor"
2483,"2023-06-21","refugee",10.0983039,33.5872393,33.0335544323928,"Richest","fds",3,"Good"
2484,"2023-08-22","host community member",9.9852177,33.8822788,14.5061400181075,"Middle","fds",1,"Poor"
2485,"2023-05-26","refugee",4.5725441,28.3732053,19.6156136413678,"Middle","fds",3,"Good"
2486,"2023-08-10","refugee",9.9113018,30.3584539,8.29128767385792,"Second","fds",3,"Good"
2487,"2023-07-13","refugee",9.9636148,33.5713932,10.6592486598544,"Second","fds",1,"Poor"
2488,"2023-06-22","refugee",10.099696,33.5934996,32.2613933481913,"Fourth","fds",3,"Good"
2489,"2023-10-09","refugee",5.3918139,27.2942758,10.4610923695487,"Second","fds",3,"Good"
2490,"2023-05-10","host community member",10.0187885,30.1261724,7.27620681122622,"Poorest","fds",3,"Good"
2491,"2023-04-27","refugee",4.7584848,31.441505,30.3245302062451,"Fourth","fds",3,"Good"
2492,"2023-06-14","host community member",9.9239822,29.9742299,6.86663025535313,"Poorest","fds",1,"Poor"
2493,"2023-08-11","refugee",9.9861263,33.74143,31.7835848563134,"Fourth","fds",3,"Good"
2494,"2023-06-13","refugee",10.1065712,30.0691524,15.0926119079389,"Middle","fds",3,"Good"
2495,"2023-05-03","refugee",9.9693664,30.2826853,8.22686005431014,"Second","fds",2,"Good"
2496,"2023-04-28","refugee",9.9960732,33.7541165,43.2314932371325,"Richest","fds",2,"Good"
2497,"2023-07-24","refugee",10.0134108,33.7691096,9.94982092928151,"Second","fds",3,"Good"
2498,"2023-08-14","host community member",9.848683,30.2227794,15.2941004089266,"Middle","fds",0,"Poor"
2499,"2023-07-22","host community member",10.1297237,33.8429412,13.733978933906,"Second","fds",1,"Poor"
2500,"2023-06-15","refugee",4.7588179,28.6978953,20.8440141344994,"Middle","fds",1,"Poor"
2501,"2023-09-06","host community member",9.9622081,33.7420869,5.04197449598764,"Poorest","fds",2,"Good"
2502,"2023-08-29","refugee",10.0131791,33.7719373,25.8463823211164,"Fourth","fds",4,"Good"
2503,"2023-05-18","refugee",4.7491263,28.6968213,25.8088514797028,"Fourth","fds",1,"Poor"
2504,"2023-04-29","refugee",4.7442612,28.696883,25.1589375122415,"Fourth","fds",0,"Poor"
2505,"2023-07-26","host community member",9.9647281,33.7339068,29.9503637584644,"Fourth","fds",1,"Poor"
2506,"2023-06-23","host community member",9.9749241,33.7347962,11.3887535870577,"Second","fds",3,"Good"
2507,"2023-05-29","refugee",10.0978666,33.5832048,10.6592486598544,"Second","fds",1,"Poor"
2508,"2023-08-03","host community member",9.9634193,33.7258099,9.15452127181912,"Second","fds",2,"Good"
2509,"2023-08-30","refugee",9.9898744,33.7652246,26.8149072923169,"Fourth","fds",4,"Good"
2510,"2023-07-14","refugee",9.9734578,33.5821755,16.2116161943849,"Middle","fds",3,"Good"
2511,"2023-09-05","refugee",9.9818945,33.6204428,8.83459290048889,"Second","fds",2,"Good"
2512,"2023-09-01","refugee",9.9136306,30.3507977,8.78093419926147,"Second","fds",2,"Good"
2513,"2023-08-26","refugee",5.0194632,27.442839,17.5819914253926,"Middle","fds",1,"Poor"
2514,"2023-10-06","refugee",10.1006857,33.5848336,23.496772073025,"Fourth","fds",3,"Good"
2515,"2023-08-19","refugee",10.1078273,33.5879365,12.3394068301416,"Second","fds",2,"Good"
2516,"2023-08-15","refugee",10.0962112,33.5836271,9.94982092928151,"Second","fds",3,"Good"
2517,"2023-10-05","refugee",10.1054507,33.5920603,28.577933372201,"Fourth","fds",2,"Good"
2518,"2023-06-08","refugee",10.110482,30.07572,24.496435679374,"Fourth","fds",2,"Good"
2519,"2023-08-09","refugee",10.0094108,33.7650127,27.6024111512122,"Fourth","fds",1,"Poor"
2520,"2023-11-08","refugee",4.761738,31.4431953,39.5264841537485,"Richest","fds",1,"Poor"
2521,"2023-04-19","refugee",9.9805516,30.2884941,28.5227483224234,"Fourth","fds",3,"Good"
2523,"2023-08-12","host community member",9.9635971,33.7276511,38.0218702271531,"Richest","fds",3,"Good"
2524,"2023-07-04","refugee",9.9681649,33.5719151,21.6721163136595,"Middle","fds",4,"Good"
2525,"2023-08-30","refugee",9.9123579,30.3511913,8.63643661018324,"Second","fds",4,"Good"
2526,"2023-05-25","host community member",10.1458845,33.2334335,41.7025899747734,"Richest","fds",2,"Good"
2527,"2023-06-08","refugee",10.104575,33.5936423,23.496772073025,"Fourth","fds",3,"Good"
2528,"2023-07-05","host community member",9.9262819,29.9804951,5.16504145099542,"Poorest","fds",1,"Poor"
2530,"2023-05-20","host community member",10.0517687,30.0368883,17.9075062421083,"Middle","fds",1,"Poor"
2531,"2023-08-25","refugee",9.9122221,30.3572747,8.99902113851169,"Second","fds",2,"Good"
2532,"2023-05-17","host community member",10.079297,30.0703419,0,"Poorest","fds",2,"Good"
2533,"2023-04-19","refugee",9.9804607,30.2879374,36.7187419729994,"Richest","fds",2,"Good"
2534,"2023-05-06","host community member",9.8856809,30.2614987,19.4340707387474,"Middle","fds",0,"Poor"
2535,"2023-09-23","refugee",5.5993599,27.4732181,24.1727285202636,"Fourth","fds",1,"Poor"
2536,"2023-06-03","refugee",4.5725085,28.3921417,48.1629207639317,"Richest","fds",3,"Good"
2537,"2023-06-16","refugee",9.9118218,30.3730416,44.9674002811878,"Richest","fds",3,"Good"
2538,"2023-08-29","host community member",9.9657623,33.7330946,47.2376227478527,"Richest","fds",2,"Good"
2539,"2023-07-26","refugee",10.0087268,33.7618698,4.11254677583147,"Poorest","fds",2,"Good"
2540,"2023-08-10","refugee",9.9901407,33.7553908,30.4025891315665,"Fourth","fds",1,"Poor"
2541,"2023-05-29","refugee",4.7507117,28.7000532,19.1837866131568,"Middle","fds",2,"Good"
2542,"2023-08-11","refugee",9.7700722,33.9453715,33.7058292795436,"Richest","fds",3,"Good"
2543,"2023-07-08","refugee",9.9833902,33.6055531,63.7349079710595,"Richest","fds",3,"Good"
2544,"2023-08-29","refugee",5.0830767,27.482524,24.3932275937604,"Fourth","fds",0,"Poor"
2545,"2023-08-16","host community member",9.9161371,29.9786982,4.11254677583147,"Poorest","fds",2,"Good"
2546,"2023-06-08","host community member",9.962917,33.7271742,12.4412482622216,"Second","fds",2,"Good"
2547,"2023-04-22","host community member",9.958531,33.9263832,5.04197449598764,"Poorest","fds",2,"Good"
2548,"2023-04-14","host community member",9.933925,30.2899422,4.05888807460407,"Poorest","fds",2,"Good"
2549,"2023-05-02","refugee",4.753057,28.700259,46.3951532725272,"Richest","fds",3,"Good"
2551,"2023-08-08","refugee",9.9942073,33.7656384,38.4427704755159,"Richest","fds",2,"Good"
2552,"2023-05-10","refugee",4.7557956,28.7008629,6.86663025535313,"Poorest","fds",1,"Poor"
2553,"2023-08-05","refugee",9.9918602,33.7557022,23.496772073025,"Fourth","fds",3,"Good"
2554,"2023-06-02","refugee",4.5580217,28.3892327,25.0366903955012,"Fourth","fds",1,"Poor"
2556,"2023-09-09","refugee",9.9084024,30.3527999,8.29128767385792,"Second","fds",3,"Good"
2557,"2023-08-02","refugee",9.9838934,33.7435662,17.4639519248048,"Middle","fds",1,"Poor"
2558,"2023-08-03","refugee",9.9940059,33.7622648,23.496772073025,"Fourth","fds",3,"Good"
2559,"2023-06-21","host community member",9.817127,30.1569869,5.04197449598764,"Poorest","fds",2,"Good"
2560,"2023-06-12","host community member",9.9187597,29.9771209,0,"Poorest","fds",2,"Good"
2561,"2023-06-15","refugee",9.9588924,30.2740717,14.1418121171691,"Middle","fds",2,"Good"
2562,"2023-07-07","refugee",9.9019087,30.3580631,33.8847925312912,"Richest","fds",2,"Good"
2563,"2023-07-28","refugee",10.0073819,33.7628407,25.9099830514394,"Fourth","fds",3,"Good"
2564,"2023-05-27","host community member",9.9564999,33.7033417,11.3887535870577,"Second","fds",3,"Good"
2565,"2023-07-25","host community member",9.9262883,30.2938338,24.0897404649939,"Fourth","fds",2,"Good"
2566,"2023-05-03","refugee",9.9701912,30.2833038,17.3268442231775,"Middle","fds",4,"Good"
2567,"2023-09-30","refugee",4.0910881,30.6626826,30.6076676133766,"Fourth","fds",3,"Good"
2568,"2023-07-06","refugee",9.9081253,30.3629034,17.3921502444496,"Middle","fds",3,"Good"
2569,"2023-05-29","refugee",9.9641475,30.2759374,39.758004432219,"Richest","fds",3,"Good"
2570,"2023-04-25","refugee",9.9932292,33.7551869,15.8020396385118,"Middle","fds",1,"Poor"
2571,"2023-09-28","refugee",4.1110616,30.6633702,27.6677838252185,"Fourth","fds",3,"Good"
2572,"2023-07-17","refugee",9.9782445,33.5747026,49.4578004318298,"Richest","fds",3,"Good"
2573,"2023-06-08","refugee",10.1083066,30.0667628,8.29128767385792,"Second","fds",3,"Good"
2574,"2023-08-22","host community member",9.9738022,33.8240579,0,"Poorest","fds",2,"Good"
2575,"2023-07-28","refugee",9.9698765,33.7348337,33.7178018981079,"Richest","fds",2,"Good"
2576,"2023-08-15","refugee",9.9093204,30.3524341,8.29128767385792,"Second","fds",3,"Good"
2577,"2023-04-17","host community member",9.9380928,30.2852786,37.2483477438146,"Richest","fds",2,"Good"
2578,"2023-06-15","host community member",10.1240661,33.3664212,5.04197449598764,"Poorest","fds",2,"Good"
2579,"2023-08-26","refugee",9.9120529,30.3557973,8.29128767385792,"Second","fds",3,"Good"
2580,"2023-06-08","host community member",9.9489208,29.9459061,6.86663025535313,"Poorest","fds",1,"Poor"
2581,"2023-08-15","refugee",10.0996592,33.5882579,37.7647173541477,"Richest","fds",3,"Good"
2582,"2023-04-24","refugee",9.9890614,33.7561887,18.3585929400744,"Middle","fds",1,"Poor"
2583,"2023-04-28","host community member",9.9334326,30.283055,9.5251460544907,"Second","fds",1,"Poor"
2584,"2023-08-12","refugee",9.9087661,30.3531961,32.4585575953684,"Richest","fds",2,"Good"
2585,"2023-06-05","refugee",4.5627516,28.4129684,44.3681518999956,"Richest","fds",2,"Good"
2586,"2023-06-27","refugee",9.9673068,33.5632126,4.11254677583147,"Poorest","fds",2,"Good"
2587,"2023-05-20","host community member",10.1180219,33.4564543,0,"Poorest","fds",2,"Good"
2588,"2023-05-22","refugee",9.9904116,33.7385737,27.7346388108049,"Fourth","fds",2,"Good"
2589,"2023-05-30","refugee",10.0965236,33.5844818,23.496772073025,"Fourth","fds",3,"Good"
2590,"2023-05-16","refugee",4.7512747,28.700211,13.104406312275,"Second","fds",2,"Good"
2591,"2023-06-05","host community member",10.0483056,29.9317184,0,"Poorest","fds",2,"Good"
2592,"2023-08-28","refugee",5.0826592,27.4753292,30.2439089937064,"Fourth","fds",2,"Good"
2593,"2023-05-24","refugee",9.9836633,33.7411792,12.3394068301416,"Second","fds",2,"Good"
2594,"2023-07-01","refugee",9.9085145,30.3683482,34.505921448398,"Richest","fds",2,"Good"
2595,"2023-05-10","refugee",9.9677185,30.2742538,12.1840532445201,"Second","fds",4,"Good"
2596,"2023-06-23","host community member",9.9090199,29.9856326,0,"Poorest","fds",2,"Good"
2597,"2023-04-25","host community member",9.9374655,30.2894155,22.4191713691401,"Fourth","fds",2,"Good"
2598,"2023-10-03","refugee",10.100797,33.5894835,27.6710380804819,"Fourth","fds",3,"Good"
2599,"2023-07-11","refugee",9.9783488,33.5712884,10.5147510707761,"Second","fds",3,"Good"
2600,"2023-06-14","refugee",4.902124,29.4509425,24.3932275937604,"Fourth","fds",0,"Poor"
2601,"2023-08-25","refugee",9.9142684,30.3566763,19.8482717873613,"Middle","fds",3,"Good"
2602,"2023-09-29","refugee",4.1003411,30.6779637,39.9001846877459,"Richest","fds",2,"Good"
2603,"2023-07-17","host community member",9.9220708,29.9829423,13.3696510329676,"Second","fds",2,"Good"
2604,"2023-08-03","refugee",9.9916921,33.7593203,5.93720253519696,"Poorest","fds",1,"Poor"
2605,"2023-06-17","refugee",9.9115066,30.3701288,8.29128767385792,"Second","fds",3,"Good"
2606,"2023-07-17","refugee",9.97595,33.5751039,31.3576082334679,"Fourth","fds",2,"Good"
2607,"2023-06-01","refugee",9.9610221,30.2739453,14.0087090038856,"Second","fds",3,"Good"
2608,"2023-08-29","host community member",9.9630901,33.7114512,5.81413558018919,"Poorest","fds",2,"Good"
2609,"2023-07-07","refugee",9.9760419,33.5771545,16.9172676673044,"Middle","fds",2,"Good"
2610,"2023-07-25","refugee",10.0079163,33.7663438,4.11254677583147,"Poorest","fds",2,"Good"
2611,"2023-08-19","refugee",5.017234,27.4413128,21.6963047038713,"Fourth","fds",1,"Poor"
2612,"2023-06-01","host community member",9.9595057,33.7151948,33.2907494500944,"Richest","fds",1,"Poor"
2613,"2023-08-11","host community member",9.9282001,30.2889983,1.82465575936548,"Poorest","fds",1,"Poor"
2614,"2023-09-30","host community member",9.9219528,29.9821606,28.7659504602102,"Fourth","fds",3,"Good"
2615,"2023-07-21","host community member",9.8656508,29.9462114,0,"Poorest","fds",2,"Good"
2616,"2023-08-19","host community member",9.9758244,33.7354434,10.2070159469831,"Second","fds",1,"Poor"
2617,"2023-09-29","refugee",4.0915046,30.6621165,50.2091949713297,"Richest","fds",2,"Good"
2618,"2023-08-31","host community member",9.9565577,33.6942867,46.643866237998,"Richest","fds",3,"Good"
2619,"2023-05-08","host community member",9.9025108,30.11561,0,"Poorest","fds",2,"Good"
2620,"2023-05-10","refugee",9.966227,30.2755033,35.2812587086759,"Richest","fds",2,"Good"
2621,"2023-07-20","refugee",9.9891744,33.5802352,24.264458266657,"Fourth","fds",2,"Good"
2622,"2023-06-19","refugee",4.5520657,28.3840708,15.5030668655364,"Middle","fds",3,"Good"
2623,"2023-08-14","host community member",9.8667434,30.2481322,19.9442473263899,"Middle","fds",2,"Good"
2624,"2023-05-30","host community member",9.94824,33.50311,7.27620681122622,"Poorest","fds",3,"Good"
2625,"2023-06-15","host community member",9.9213817,29.9824846,15.0997640613592,"Middle","fds",2,"Good"
2626,"2023-08-01","refugee",9.9060232,30.3512686,41.0739636547946,"Richest","fds",3,"Good"
2627,"2023-06-02","refugee",4.5584983,28.387318,28.2686636392362,"Fourth","fds",0,"Poor"
2628,"2023-08-28","refugee",9.9138778,30.3544518,17.4821978087991,"Middle","fds",2,"Good"
2629,"2023-04-15","host community member",9.9358403,30.2915391,40.4892831737255,"Richest","fds",2,"Good"
2630,"2023-05-09","host community member",9.6404081,33.5364939,5.04197449598764,"Poorest","fds",2,"Good"
2631,"2023-07-03","refugee",9.968879,33.5695266,27.1962802789428,"Fourth","fds",2,"Good"
2632,"2023-08-16","host community member",9.9304497,29.9801978,26.3890781109152,"Fourth","fds",1,"Poor"
2633,"2023-08-11","refugee",5.0666855,27.4641787,20.016146533584,"Middle","fds",0,"Poor"
2634,"2023-06-03","refugee",9.9841213,33.5800996,17.7470641123836,"Middle","fds",4,"Good"
2635,"2023-08-30","refugee",9.9123475,30.3509444,10.2966641315259,"Second","fds",3,"Good"
2636,"2023-05-03","refugee",9.9924357,33.7613003,13.9773838791463,"Second","fds",2,"Good"
2637,"2023-04-18","host community member",9.9756579,33.7352715,19.1957754530581,"Middle","fds",1,"Poor"
2639,"2023-07-21","refugee",9.9013936,30.3511565,19.7838441678136,"Middle","fds",2,"Good"
2640,"2023-05-18","refugee",9.9876067,33.7347096,4.11254677583147,"Poorest","fds",2,"Good"
2642,"2023-06-08","refugee",10.1084614,33.5938543,12.3394068301416,"Second","fds",2,"Good"
2643,"2023-08-11","refugee",9.9858313,33.7506951,10.5147510707761,"Second","fds",3,"Good"
2644,"2023-07-01","refugee",9.9635434,33.562436,16.6301418176719,"Middle","fds",4,"Good"
2645,"2023-04-26","refugee",9.962896,30.2937336,30.5126657448024,"Fourth","fds",2,"Good"
2646,"2023-06-02","host community member",9.9602548,33.7207553,41.4953590320665,"Richest","fds",2,"Good"
2647,"2023-08-04","refugee",9.9869931,33.753953,25.9099830514394,"Fourth","fds",3,"Good"
2648,"2023-07-03","host community member",9.9557154,33.7056258,0,"Poorest","fds",2,"Good"
2649,"2023-05-09","refugee",9.9674287,30.2779182,6.34677909107006,"Poorest","fds",3,"Good"
2650,"2023-05-29","host community member",10.26447,33.0585348,14.5061400181075,"Middle","fds",1,"Poor"
2651,"2023-05-12","refugee",9.9895455,33.7396604,10.9800651321075,"Second","fds",3,"Good"
2652,"2023-08-30","refugee",5.0864898,27.4705862,16.5869697695897,"Middle","fds",3,"Good"
2653,"2023-05-02","refugee",9.9713934,30.2807632,31.7878685136304,"Fourth","fds",2,"Good"
2654,"2023-06-13","refugee",10.1070948,33.5917592,4.11254677583147,"Poorest","fds",2,"Good"
2655,"2023-07-05","host community member",9.9278563,29.9824346,12.7424647911129,"Second","fds",2,"Good"
2656,"2023-06-21","refugee",9.9641158,30.2786311,12.1840532445201,"Second","fds",4,"Good"
2657,"2023-08-29","refugee",10.0138176,33.7732712,21.6721163136595,"Middle","fds",4,"Good"
2658,"2023-06-17","refugee",9.9778336,33.5833475,34.8582101917583,"Richest","fds",2,"Good"
2659,"2023-06-22","host community member",9.9687197,33.735944,0,"Poorest","fds",2,"Good"
2660,"2023-07-18","refugee",9.9035326,30.3521762,29.5169795412912,"Fourth","fds",3,"Good"
2661,"2023-06-30","refugee",4.7509252,28.6969998,20.2998906507511,"Middle","fds",2,"Good"
2662,"2023-08-31","refugee",4.9485967,27.7255751,18.4116255289552,"Middle","fds",2,"Good"
2663,"2023-05-03","host community member",9.9372539,30.2883163,8.22686005431014,"Second","fds",2,"Good"
2664,"2023-05-26","refugee",4.5689721,28.3806326,35.3886276533632,"Richest","fds",3,"Good"
2665,"2023-05-15","host community member",9.8384285,33.5878288,7.27620681122622,"Poorest","fds",3,"Good"
2666,"2023-08-24","refugee",5.0908352,27.5543286,22.5685718343949,"Fourth","fds",1,"Poor"
2667,"2023-08-26","refugee",5.0207983,27.4479385,26.9257737744145,"Fourth","fds",1,"Poor"
2668,"2023-08-11","host community member",9.95968,33.7056079,24.4653865963695,"Fourth","fds",2,"Good"
2669,"2023-09-07","host community member",9.9631468,33.7159509,37.2701074878425,"Richest","fds",2,"Good"
2670,"2023-04-20","host community member",9.939077,30.2837956,8.22686005431014,"Second","fds",2,"Good"
2671,"2023-07-25","refugee",9.9114993,30.3621787,41.0739636547946,"Richest","fds",3,"Good"
2672,"2023-06-17","refugee",9.9092401,30.3697706,31.1655357567681,"Fourth","fds",2,"Good"
2673,"2023-08-01","host community member",10.1239564,33.3667132,13.733978933906,"Second","fds",1,"Poor"
2674,"2023-05-15","refugee",9.9924801,33.7349347,15.6575420494336,"Middle","fds",3,"Good"
2675,"2023-06-07","host community member",9.9626172,33.7213065,20.6458578441938,"Middle","fds",3,"Good"
2676,"2023-09-02","refugee",9.9932309,33.7500449,4.11254677583147,"Poorest","fds",2,"Good"
2677,"2023-07-18","refugee",9.902724,30.3535122,2.59681684356703,"Poorest","fds",1,"Poor"
2679,"2023-05-27","refugee",9.9605948,30.286418,39.2597286455011,"Richest","fds",1,"Poor"
2680,"2023-08-14","host community member",9.9615755,33.7781776,7.63879133955467,"Poorest","fds",1,"Poor"
2681,"2023-06-10","refugee",9.9746514,33.5850919,16.9172676673044,"Middle","fds",2,"Good"
2682,"2023-06-13","host community member",9.9600497,33.7284036,39.0661878974171,"Richest","fds",2,"Good"
2683,"2023-05-06","refugee",9.989574,33.7660761,1.82465575936548,"Poorest","fds",1,"Poor"
2684,"2023-10-12","refugee",5.3917182,27.2956304,26.8390956825287,"Fourth","fds",1,"Poor"
2685,"2023-04-28","refugee",9.99687,33.7560499,30.9216814071147,"Fourth","fds",2,"Good"
2686,"2023-06-17","host community member",9.9208103,29.9896106,9.9347226103638,"Second","fds",3,"Good"
2687,"2023-08-23","refugee",9.968877,33.5811358,21.6721163136595,"Middle","fds",4,"Good"
2688,"2023-06-08","refugee",9.9794572,33.5827408,22.1616859138459,"Fourth","fds",3,"Good"
2689,"2023-05-16","refugee",4.7585958,28.6971515,62.4019956483789,"Richest","fds",3,"Good"
2690,"2023-10-12","refugee",3.7238626,30.9987338,20.3434141715576,"Middle","fds",2,"Good"
2691,"2023-07-07","refugee",9.9039232,30.3629417,31.1655357567681,"Fourth","fds",2,"Good"
2692,"2023-08-11","host community member",9.9326836,30.2978768,11.8130370709567,"Second","fds",2,"Good"
2693,"2023-09-20","refugee",9.9112331,30.3522322,9.7425899865746,"Second","fds",3,"Good"
2694,"2023-04-26","refugee",9.9963522,33.7531755,58.707060172037,"Richest","fds",2,"Good"
2695,"2023-06-02","host community member",9.9607446,33.719534,1.82465575936548,"Poorest","fds",1,"Poor"
2696,"2023-05-23","refugee",9.9853819,33.73994,16.7545736786974,"Middle","fds",1,"Poor"
2697,"2023-05-15","host community member",9.8986234,30.0459111,9.10086257059171,"Second","fds",2,"Good"
2698,"2023-09-08","refugee",5.0755353,27.4803782,24.8258186638012,"Fourth","fds",2,"Good"
2699,"2023-09-29","refugee",4.1004439,30.666555,50.9730648002163,"Richest","fds",2,"Good"
2701,"2023-08-25","refugee",9.9778641,33.5719132,45.0673506709446,"Richest","fds",3,"Good"
2702,"2023-05-10","refugee",9.9895984,33.7449206,20.8440141344994,"Middle","fds",1,"Poor"
2703,"2023-09-16","refugee",9.9144363,30.34739,25.0599570976531,"Fourth","fds",2,"Good"
2704,"2023-09-19","refugee",9.9073916,30.3709943,14.5513886730422,"Middle","fds",4,"Good"
2705,"2023-07-24","host community member",9.9688208,29.946706,25.7913292693516,"Fourth","fds",2,"Good"
2706,"2023-06-17","refugee",4.5638745,28.3924599,33.9761554826436,"Richest","fds",2,"Good"
2708,"2023-06-07","refugee",10.1115319,30.0690823,14.0087090038856,"Second","fds",3,"Good"
2709,"2023-07-12","refugee",9.9556435,33.5740423,9.94982092928151,"Second","fds",3,"Good"
2710,"2023-06-24","host community member",9.961623,33.7404969,1.82465575936548,"Poorest","fds",1,"Poor"
2711,"2023-07-24","host community member",9.9570255,33.6955025,11.3887535870577,"Second","fds",3,"Good"
2712,"2023-04-26","refugee",9.9975666,33.7520842,5.93720253519696,"Poorest","fds",1,"Poor"
2713,"2023-05-02","refugee",4.7544815,28.6995923,20.8440141344994,"Middle","fds",1,"Poor"
2714,"2023-06-24","refugee",10.1093761,33.5908086,31.3576082334679,"Fourth","fds",2,"Good"
2715,"2023-07-01","refugee",9.9705964,33.5657848,4.11254677583147,"Poorest","fds",2,"Good"
2716,"2023-06-09","host community member",9.9662068,33.7267481,41.3004202126557,"Richest","fds",3,"Good"
2717,"2023-08-24","refugee",9.979148,33.5823562,16.0652116761772,"Middle","fds",4,"Good"
2718,"2023-05-19","refugee",4.7495897,28.6995677,18.4116255289552,"Middle","fds",2,"Good"
2719,"2023-08-19","refugee",10.1106305,33.5838499,22.7246109888234,"Fourth","fds",3,"Good"
2720,"2023-05-08","refugee",9.9857294,33.7659075,3.34038569162993,"Poorest","fds",2,"Good"
